Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
New Caledonia,NCL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.64994363,3.643403157,3.625417578,3.602817065,3.574210592,3.539473684,3.54481993,3.533844761,3.526047318,3.537689431,3.567088223,3.667486115,3.782265359,3.896804836,3.996275131,4.075569612,4.14092254,4.192187386,4.237451256,4.265661773,4.28746624,4.377734812,4.445781924,4.499887882,4.551633528,4.606300727,4.669521175,4.73482023,4.80333869,4.869684088,4.93319087,4.908911527,4.884789018,4.859385219,4.831576991,4.791171951,4.964689266,5.116961223,5.257719076,5.397695229,5.546580506,5.62049365,5.713538109,5.825234248,5.95449217,6.097055515,6.278497895,6.462801698,6.654370782,6.870064178,7.111274144,7.350206571,7.618941658,7.900712226,8.175125775,8.43745965,8.689563115,8.931625474,9.174157925,9.426702034,
Niger,NER,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,1.130530187,1.193835574,1.251481233,1.303851131,1.351739756,1.395870384,1.44400532,1.486394801,1.524299079,1.55948788,1.593209307,1.638059434,1.679156634,1.715961014,1.74771931,1.774427134,1.814310362,1.848773837,1.878728781,1.904528505,1.926263532,1.963445687,1.997565075,2.029534171,2.060970853,2.093349665,2.132862698,2.174037921,2.215850628,2.256754125,2.29585636,2.325228156,2.35220509,2.376774025,2.398565843,2.417534642,2.42521369,2.430851975,2.434969802,2.437877393,2.440114805,2.438499698,2.436131371,2.434838627,2.436850883,2.443214843,2.455618723,2.468928491,2.48195714,2.493509333,2.503257861,2.522225545,2.538480861,2.552609312,2.564872188,2.57546085,2.584286018,2.590760593,2.595007883,2.596711426,
Nigeria,NGA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.824022035,2.859622474,2.884550573,2.896081676,2.890934718,2.868971965,2.886658556,2.888587119,2.877905953,2.857888564,2.830681154,2.845942168,2.850593995,2.845721819,2.83234591,2.811676115,2.818787423,2.817816754,2.810509777,2.798807939,2.784495831,2.810605635,2.830164603,2.84366121,2.851643343,2.855058026,2.87409525,2.885479598,2.890021758,2.888289671,2.881251349,2.895172067,2.900177124,2.897614587,2.888537491,2.874033212,2.877955822,2.872458249,2.859325044,2.840257597,2.816673665,2.817298837,2.8085787,2.792031374,2.769455596,2.742406338,2.756134863,2.762458409,2.761484269,2.753187004,2.738356123,2.753694223,2.760137109,2.758665904,2.750048363,2.735548091,2.746004723,2.749135966,2.747377005,2.743083338,
Nicaragua,NIC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.525140585,2.522273194,2.512152801,2.497233118,2.481608348,2.466131723,2.476012863,2.483277189,2.489244347,2.493575104,2.495270127,2.516139458,2.533592267,2.548793932,2.563078399,2.577224276,2.603203071,2.629385002,2.655183819,2.679693057,2.702725049,2.740391769,2.7740257,2.80749616,2.845118936,2.889238021,2.946590882,3.008309395,3.072631361,3.136010706,3.196743976,3.260850208,3.319202697,3.373649327,3.427084764,3.480665537,3.543461691,3.605949134,3.668620449,3.730645316,3.791942165,3.868335119,3.940909634,4.012382188,4.086293683,4.164421947,4.242402149,4.326200726,4.40811641,4.47657882,4.527267467,4.560938866,4.579369985,4.601599648,4.653728122,4.750290845,4.88383994,5.052291003,5.247497448,5.457992374,
Netherlands,NLD,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,8.909793911,9.01599824,9.131367553,9.253802765,9.375795378,9.495887771,9.615708172,9.731732644,9.844951363,9.959652297,10.07965502,10.20059276,10.31804923,10.43376525,10.54805928,10.66138987,10.82793511,10.98612336,11.13383381,11.26497156,11.37742284,11.51322614,11.6181797,11.71094266,11.8170479,11.95053118,12.09852454,12.26769093,12.44257663,12.59979467,12.72813884,12.84183053,12.92594513,12.99146071,13.05528228,13.12852057,13.22334563,13.31985775,13.41593013,13.50430927,13.58208254,13.69804835,13.80132219,13.90091853,14.00848839,14.13366328,14.3288449,14.53570696,14.77371219,15.06925774,15.43747415,15.88895528,16.39401042,16.9250017,17.441545,17.9201888,18.37166129,18.79213202,19.19619263,19.60531972,
Norway,NOR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,11.03701961,11.21001477,11.4012107,11.60256038,11.79677589,11.97670644,12.18001887,12.35953275,12.52338731,12.68519655,12.85222623,13.0112932,13.17245105,13.3364657,13.50278405,13.67344714,13.8956294,14.11252296,14.3246067,14.53066979,14.72919251,14.95835664,15.15632262,15.3361126,15.51337419,15.69420951,15.87315635,16.04612216,16.1975394,16.30447488,16.35595445,16.37102114,16.33533154,16.256045,16.1442689,16.00947562,15.88934194,15.74639693,15.58806481,15.42211406,15.25643496,15.14702712,15.03491296,14.93339542,14.85687704,14.81504908,14.76896825,14.73387942,14.7250514,14.76972136,14.88733448,15.11037057,15.40398535,15.73147119,16.04005239,16.3030334,16.59421944,16.83497202,17.04922216,17.27266592,
Nepal,NPL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.541422358,2.600897376,2.642760165,2.671769222,2.695260473,2.716288985,2.774940213,2.828524408,2.875138488,2.912091896,2.938650025,3.000694094,3.053204526,3.095211826,3.125823417,3.145248838,3.196005152,3.235077416,3.263100882,3.280897523,3.289549654,3.3270212,3.354914745,3.374820977,3.388535366,3.397529171,3.438533898,3.472036196,3.498194554,3.517207998,3.529532551,3.562643877,3.589815993,3.610385079,3.622814875,3.627041272,3.664903122,3.693249103,3.716082695,3.738950855,3.765577285,3.849586887,3.944947483,4.053120641,4.173176145,4.30444561,4.423000647,4.553205011,4.697839723,4.852416172,5.012014121,5.140393074,5.247595118,5.343155108,5.438832218,5.540556293,5.600402561,5.664687404,5.727670776,5.782567617,
Nauru,NRU,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,8.635653635,8.500387366,8.388466167,8.29587542,8.213002755,8.135891984,8.205896932,8.268101689,8.329426741,8.398672562,8.479921317,8.528672276,8.570065188,8.607654556,8.651238899,8.711708465,8.916382774,9.140291173,9.368652036,9.579475246,9.762796195,9.905246035,10.01483752,10.10962056,10.21274509,10.33450461,10.48997296,10.65141571,10.81753677,10.97791492,11.12292138,11.21848313,11.31277545,11.40390252,11.48705358,11.55756182,11.62390187,11.67227469,11.71369042,11.75970652,11.81643219,11.84449682,11.87884253,11.92515593,11.98631127,12.06312396,12.22044164,12.38037574,12.55758616,12.7766584,13.05274387,13.2889294,13.59281291,13.94139446,14.29940097,14.64716249,14.99985513,15.32945104,15.65242453,15.99395617,
OECD members,OED,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,8.293782663,8.379172135,8.468271187,8.557491948,8.64777778,8.740985984,8.869314829,8.994735566,9.120270759,9.239471093,9.356592741,9.503430821,9.636919017,9.762681206,9.881720173,9.999568078,10.15624451,10.31344766,10.45938673,10.57082476,10.63550242,10.67552882,10.66340043,10.63161336,10.62397579,10.66398907,10.76980857,10.9100184,11.07211227,11.23508721,11.38721897,11.54754385,11.69457144,11.83055075,11.95901855,12.08343975,12.22442509,12.35706724,12.48563712,12.61336208,12.74425243,12.89179676,13.03922106,13.18783574,13.3357867,13.48443334,13.64284899,13.79682127,13.95903448,14.14965273,14.38331032,14.63367635,14.92790825,15.25013796,15.57938901,15.90528742,16.21278754,16.5089967,16.80199857,17.10489701,
Oman,OMN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.987095371,3.018093692,3.047563763,3.073947269,3.093667319,3.107155257,3.138312869,3.160514699,3.174243483,3.180687541,3.181041402,3.171564072,3.156057601,3.133015938,3.101490587,3.060381136,3.006137351,2.942102916,2.872291704,2.799830014,2.726838806,2.66544321,2.604349548,2.543040967,2.480172179,2.417883394,2.388570221,2.358779724,2.331015249,2.306283871,2.286275888,2.241510048,2.19606459,2.151339894,2.109365073,2.071382136,2.134840704,2.202455193,2.273805168,2.349590049,2.432568642,2.477121626,2.515484882,2.54680521,2.570540299,2.587475326,2.618533005,2.655882714,2.688113217,2.7006946,2.68860018,2.581735212,2.475565526,2.382167899,2.315544564,2.279471934,2.306451192,2.344721136,2.392786956,2.448589805,
Other small states,OSS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.224536562,5.233341638,5.233108649,5.220505823,5.198118505,5.170438025,5.224256907,5.277825877,5.331646466,5.381756385,5.427989059,5.44606745,5.448870317,5.437749617,5.416269889,5.387212355,5.383182503,5.3715015,5.350019687,5.309823538,5.250442849,5.217458989,5.165655011,5.101566336,5.035774619,4.979530106,4.949102262,4.925923246,4.9104865,4.901634414,4.899242817,4.939633917,4.970987191,4.997283288,5.022527964,5.043113289,5.073668774,5.096962583,5.113963898,5.13478895,5.154649488,5.200541657,5.240492183,5.271805389,5.289111709,5.289657997,5.276434607,5.24979115,5.218511482,5.191637752,5.176488968,5.185067891,5.204282739,5.232168721,5.266288058,5.305849799,5.360812869,5.421797697,5.493205759,5.573862386,
Pakistan,PAK,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.319187778,4.240829705,4.164793917,4.090478202,4.016904054,3.944510755,3.918300028,3.890789864,3.86247973,3.833920773,3.805427603,3.803133403,3.798594855,3.794184687,3.791546353,3.791235259,3.802002797,3.811821864,3.821319372,3.83057792,3.839573667,3.847911921,3.854395466,3.860164464,3.865777081,3.871755653,3.8820935,3.888395628,3.892679213,3.896824928,3.902018693,3.913875172,3.924017045,3.933382348,3.942363835,3.951593884,3.959960044,3.967274469,3.974883931,3.984096736,3.996024324,4.01782724,4.036622608,4.055163119,4.076296142,4.101369069,4.134552119,4.16676179,4.196255491,4.220220652,4.237714484,4.264115076,4.284299697,4.298723388,4.306962157,4.309978364,4.315495561,4.313836053,4.312774311,4.322407709,
Panama,PAN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.616690953,3.63392405,3.647722273,3.658842721,3.668875864,3.679078587,3.700727264,3.721342349,3.741211387,3.760427666,3.779211932,3.807706899,3.833322138,3.858972715,3.886574529,3.917799051,3.962308388,4.008760474,4.057154865,4.106758957,4.157368737,4.216792837,4.275091055,4.333085123,4.391462108,4.451016379,4.510249063,4.56828903,4.627132791,4.688343434,4.753966799,4.81646122,4.881919475,4.950942736,5.023069048,5.099158,5.177322389,5.255345906,5.336234117,5.423539881,5.519666518,5.618730677,5.724936079,5.83808656,5.956555358,6.080624776,6.20933783,6.339450006,6.472747315,6.612427585,6.760476538,6.903498546,7.051773366,7.208282763,7.375873872,7.557288206,7.727940852,7.90991653,8.10473108,8.313836605,
Peru,PER,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.417749752,3.445152595,3.464897698,3.476392794,3.47907426,3.473412896,3.479291141,3.477042119,3.470476117,3.463485267,3.458269867,3.480422281,3.50037523,3.517949185,3.533169453,3.546360316,3.571035318,3.593710568,3.613214193,3.627218643,3.635218699,3.663389507,3.683635694,3.700250432,3.718377043,3.740862734,3.791786651,3.844203378,3.897745518,3.951796859,4.006694989,4.073495259,4.14190159,4.213232573,4.289570662,4.372348674,4.464372858,4.560271698,4.659342549,4.760288566,4.862776732,4.994748927,5.122584551,5.246895156,5.368058811,5.487038125,5.629363916,5.771764369,5.915920617,6.063459587,6.215654758,6.398348323,6.598457955,6.818260517,7.059836009,7.325602987,7.557736473,7.810802455,8.088392792,8.39347886,
Philippines,PHL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.09188894,3.081280335,3.062067242,3.037732711,3.012491735,2.988432089,2.983895836,2.976096613,2.969289065,2.967751246,2.973701467,3.006675093,3.04033162,3.072175789,3.099552394,3.121421434,3.15676951,3.184092878,3.202786767,3.211672781,3.210936383,3.213971209,3.206808759,3.193448249,3.178472616,3.164473492,3.169469551,3.172356459,3.170640307,3.160816633,3.142415336,3.135528658,3.120483513,3.103548337,3.092262302,3.090665884,3.12411675,3.160942157,3.198960189,3.235162804,3.268386511,3.318276222,3.363489611,3.405604907,3.447284046,3.491757142,3.61518364,3.740845556,3.86655118,3.995816312,4.1370429,4.2189054,4.305725954,4.397125139,4.494951516,4.602141983,4.762957983,4.937096691,5.122568768,5.31499622,
Palau,PLW,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.675610488,2.664494033,2.652635159,2.634007643,2.603623415,2.558986609,2.578401795,2.586394128,2.582968743,2.56825502,2.542289753,2.568842884,2.583564388,2.5873126,2.581055674,2.565904817,2.596473291,2.618304849,2.632164499,2.63891205,2.639529235,2.670180562,2.694559057,2.713553328,2.72807345,2.739332963,2.773486868,2.801962371,2.824979474,2.841918255,2.853327423,2.894775991,2.927081229,2.951333498,2.968655028,2.979799732,3.013446117,3.03869853,3.056722949,3.069402699,3.07863792,3.110954672,3.139168674,3.161916754,3.177025752,3.184189202,3.219337751,3.248227146,3.272612128,3.295050818,3.317772625,3.301879407,3.281849917,3.263014902,3.251085667,3.249547502,3.313453651,3.379222369,3.445269251,3.509425418,
Poland,POL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.694558499,5.87002739,6.077675838,6.311640488,6.558885209,6.81248154,7.096796256,7.365428207,7.630310639,7.90904112,8.208155345,8.504221432,8.804409632,9.098815983,9.3716348,9.613474826,9.828927132,10.02571329,10.1765638,10.24252718,10.20767749,10.07231248,9.839655639,9.572817474,9.358465892,9.243800875,9.290032959,9.416345706,9.594306826,9.780335809,9.950341928,10.18432974,10.39300467,10.58313088,10.7659192,10.9464953,11.18624867,11.41806241,11.63889717,11.84184114,12.02387611,12.29784948,12.55746402,12.78771528,12.96465183,13.07713433,13.17971187,13.21174183,13.22515656,13.29646216,13.47262589,13.77811603,14.18712365,14.6752083,15.19891962,15.73148386,16.3376979,16.93129535,17.51781676,18.11689725,
Pre-demographic dividend,PRE,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.975310496,2.99672675,3.007767426,3.009218154,3.00211791,2.987431982,3.002936221,3.009506139,3.007731456,2.998204501,2.982026263,2.998437929,3.006835958,3.007718276,3.0014455,2.988593262,2.994405078,2.992563268,2.984677386,2.972618686,2.957956054,2.969643407,2.975040996,2.974480203,2.967982381,2.955922955,2.964722021,2.966908815,2.963412223,2.955015238,2.942340201,2.944184099,2.940661595,2.932928889,2.922261171,2.909862016,2.908028913,2.899679816,2.885532211,2.865893358,2.841154246,2.833511388,2.81921358,2.799480604,2.775627654,2.748810066,2.7489498,2.74428234,2.7352658,2.722189278,2.705828115,2.710303708,2.710506512,2.708109635,2.70495407,2.702405497,2.721020694,2.738045606,2.753813638,2.768233771,
Puerto Rico,PRI,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.406665499,5.485508159,5.55186022,5.61337076,5.68197003,5.766176132,5.864035278,6.007012776,6.196126346,6.421524347,6.671563362,6.667411808,6.64438395,6.600929867,6.539865547,6.465684357,6.710980235,6.97825518,7.281732552,7.626247702,8.007820905,8.145076847,8.294335556,8.467627461,8.658980723,8.855812078,9.034213495,9.217002116,9.423907871,9.65281685,9.885212365,10.01667126,10.13762198,10.25525536,10.38468444,10.54058418,10.65471701,10.79488964,10.9642205,11.15723786,11.36869849,11.54841462,11.71467183,11.87010388,12.02485663,12.18938685,12.38753456,12.56955928,12.73990918,12.91380049,13.11284496,13.61909917,14.18480947,14.79238028,15.41397099,16.03720578,16.87529412,17.74532528,18.67485021,19.69708953,
"Korea, Dem. People’s Rep.",PRK,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.208458973,3.18438108,3.204188242,3.238821735,3.245337909,3.206130293,3.273933199,3.275210029,3.236014566,3.196211027,3.17171626,3.163491918,3.178256695,3.205385424,3.229221923,3.246442032,3.319011962,3.388213956,3.451584313,3.508410989,3.557789716,3.648652688,3.714177321,3.766487811,3.821574644,3.887872792,3.957128528,4.048510533,4.151464333,4.250047077,4.339184235,4.488729521,4.629680929,4.769246294,4.921363824,5.095008535,5.22648717,5.362443171,5.512329127,5.687636204,5.89474281,6.186950406,6.493288425,6.803253836,7.108903733,7.407892524,7.715458296,8.00648048,8.278483112,8.529093318,8.757250242,9.046298655,9.3224148,9.552968518,9.691525071,9.720081133,9.668730798,9.511728846,9.33452041,9.25808889,
Portugal,PRT,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,8.026551659,8.154702837,8.263384438,8.366054905,8.482661049,8.627621786,8.813135112,9.02764049,9.262885428,9.49907466,9.720864051,9.909106865,10.07554583,10.22942939,10.38875661,10.56437571,10.75236463,10.96010272,11.17333033,11.36694827,11.52979336,11.68832055,11.80438551,11.90500209,12.02907983,12.19972356,12.44601274,12.72691749,13.03566208,13.35556337,13.67514121,13.9548423,14.2239966,14.48485691,14.74526144,15.01304338,15.24792728,15.49506352,15.75330731,16.01366816,16.26844498,16.48508034,16.68325793,16.8648268,17.03556927,17.2039764,17.44973598,17.70103743,17.97610717,18.29349072,18.66272344,19.04252662,19.45193889,19.88269669,20.32169993,20.7619418,21.16160921,21.55770209,21.95385754,22.35669072,
Paraguay,PRY,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.196563833,3.233535324,3.264463016,3.292176676,3.321142748,3.353072725,3.380535885,3.406585827,3.432379859,3.45877759,3.487000573,3.521035951,3.556200364,3.591270431,3.623818384,3.653034618,3.698599551,3.733404367,3.762077363,3.790646319,3.82175775,3.846910641,3.872656305,3.898475869,3.922747973,3.9461021,3.96804292,3.986526314,4.004317186,4.025716458,4.053070797,4.103111312,4.155800564,4.205446534,4.243399297,4.266374256,4.292344432,4.303055161,4.309219613,4.324979023,4.358054486,4.417103686,4.491444446,4.575195771,4.659239455,4.739739867,4.836882985,4.927291772,5.016825361,5.113553404,5.221910301,5.331090614,5.450039578,5.580577536,5.72378986,5.880997724,6.056856783,6.241010528,6.430215009,6.620824696,
West Bank and Gaza,PSE,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.128439179,2.127063325,2.12282234,2.120100561,2.122759623,2.13348924,2.147468106,2.168762879,2.196945965,2.231956265,2.275246022,2.328099556,2.380239539,2.43167585,2.480170872,2.523532258,2.574170863,2.618449285,2.659749489,2.704065776,2.753776169,2.807321776,2.864243996,2.920856772,2.972244972,3.01633899,3.055361768,3.094079976,3.133305737,3.1734124,
Pacific island small states,PSS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.470211483,2.494777546,2.530665338,2.565089822,2.585891716,2.589248997,2.610135014,2.620111933,2.627025133,2.636169245,2.651101869,2.682570719,2.713608218,2.741850244,2.7707863,2.802152783,2.828303465,2.845716332,2.855080803,2.855451668,2.8510245,2.896864643,2.937447494,2.970779621,2.993364196,3.007204865,3.06068262,3.107218196,3.146752311,3.175473401,3.195803134,3.22598166,3.244657936,3.25448949,3.262343061,3.273273718,3.326531082,3.380590689,3.429530231,3.467696886,3.49470303,3.573093614,3.644169658,3.713289999,3.786741141,3.866780478,3.945624632,4.027851,4.112208715,4.193809362,4.26676316,4.300103595,4.317837438,4.322279453,4.315050105,4.297264415,4.379583458,4.457369647,4.537317377,4.627549976,
